District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Nizamabad,Nizamabad_Rural,02-Jun-21,18.8,22.4,38.9,38.4,100.0,0.0,9.9
Nizamabad,Nizamabad_Rural,03-Jun-21,0.0,25.0,35.4,51.5,97.1,0.0,8.8
Nizamabad,Nizamabad_Rural,04-Jun-21,0.0,27.0,33.3,47.9,81.5,0.0,4.0
Nizamabad,Nizamabad_Rural,05-Jun-21,3.0,23.1,32.7,58.4,94.0,0.0,5.3
Nizamabad,Nizamabad_Rural,06-Jun-21,3.2,23.8,33.8,51.9,94.0,0.0,3.4
Nizamabad,Nizamabad_Rural,07-Jun-21,2.7,25.2,33.0,52.3,93.0,0.0,3.5
Nizamabad,Nizamabad_Rural,08-Jun-21,0.0,25.3,32.4,56.9,80.5,0.1,6.8
Nizamabad,Nizamabad_Rural,09-Jun-21,18.0,23.7,36.7,42.4,99.9,0.0,12.3
Nizamabad,Nizamabad_Rural,10-Jun-21,3.5,23.8,33.1,55.7,93.3,0.3,3.5
Nizamabad,Nizamabad_Rural,11-Jun-21,1.3,23.5,32.6,60.7,93.0,0.2,4.6
Nizamabad,Nizamabad_Rural,12-Jun-21,0.0,23.8,29.4,69.4,94.0,0.2,4.6
Nizamabad,Nizamabad_Rural,13-Jun-21,10.0,22.9,31.4,66.1,93.0,0.1,5.0
Nizamabad,Nizamabad_Rural,14-Jun-21,35.2,21.8,32.4,60.8,98.0,0.0,4.9
Nizamabad,Nizamabad_Rural,15-Jun-21,16.0,21.6,31.9,68.8,100.0,0.0,4.7
Nizamabad,Nizamabad_Rural,16-Jun-21,2.3,24.4,32.1,59.2,90.0,0.1,4.5
Nizamabad,Nizamabad_Rural,17-Jun-21,13.1,23.6,32.8,62.5,96.0,0.0,4.7
Nizamabad,Nizamabad_Rural,18-Jun-21,3.5,23.5,29.9,73.2,100.0,0.0,4.6
Nizamabad,Nizamabad_Rural,19-Jun-21,0.0,24.3,32.6,57.0,88.0,0.7,4.6
Nizamabad,Nizamabad_Rural,20-Jun-21,0.0,24.3,32.5,56.2,90.8,0.1,4.6
Nizamabad,Nizamabad_Rural,21-Jun-21,0.0,24.4,33.1,47.3,88.9,0.2,4.5
Nizamabad,Nizamabad_Rural,22-Jun-21,0.0,25.7,33.1,46.6,82.0,0.2,3.5
Nizamabad,Nizamabad_Rural,23-Jun-21,0.0,26.8,33.1,49.5,76.9,0.3,4.4
Nizamabad,Nizamabad_Rural,24-Jun-21,0.0,22.9,31.4,58.9,97.3,0.2,4.6
Nizamabad,Nizamabad_Rural,25-Jun-21,1.2,23.8,31.3,55.7,95.2,1.0,9.1
Nizamabad,Nizamabad_Rural,26-Jun-21,3.0,24.6,31.8,60.0,95.2,0.4,10.6
Nizamabad,Nizamabad_Rural,27-Jun-21,9.7,23.3,33.2,57.8,93.7,0.0,8.1
Nizamabad,Nizamabad_Rural,28-Jun-21,7.4,22.7,32.1,69.3,100.0,0.0,10.8
Nizamabad,Nizamabad_Rural,29-Jun-21,0.0,25.4,32.4,66.7,97.0,0.0,3.9
Nizamabad,Nizamabad_Rural,30-Jun-21,0.0,26.8,34.8,57.8,93.7,0.0,4.5
Nizamabad,Nizamabad_South,01-Jun-21,0.0,26.0,40.9,23.1,64.6,0.0,8.6
Nizamabad,Nizamabad_South,02-Jun-21,21.6,22.5,38.1,29.5,100.0,0.0,7.5
Nizamabad,Nizamabad_South,03-Jun-21,0.0,25.3,35.3,41.1,100.0,0.0,4.6
Nizamabad,Nizamabad_South,04-Jun-21,0.0,26.1,32.3,45.9,78.6,0.0,4.8
Nizamabad,Nizamabad_South,05-Jun-21,4.7,22.5,33.5,44.4,100.0,0.0,10.3
Nizamabad,Nizamabad_South,06-Jun-21,3.0,23.5,35.3,37.4,100.0,0.0,6.3
Nizamabad,Nizamabad_South,07-Jun-21,11.6,24.9,35.8,41.1,100.0,0.0,5.1
Nizamabad,Nizamabad_South,08-Jun-21,0.0,25.7,35.8,45.4,84.1,0.7,9.7
Nizamabad,Nizamabad_South,09-Jun-21,20.2,23.7,37.8,33.5,100.0,0.0,5.9
Nizamabad,Nizamabad_South,10-Jun-21,1.0,24.4,34.4,49.3,100.0,1.1,5.6
Nizamabad,Nizamabad_South,11-Jun-21,17.4,22.9,32.8,55.1,100.0,1.1,8.2
Nizamabad,Nizamabad_South,12-Jun-21,0.7,23.6,29.8,86.6,100.0,0.0,6.6
Nizamabad,Nizamabad_South,13-Jun-21,5.0,22.4,31.6,74.2,100.0,0.6,5.9
Nizamabad,Nizamabad_South,14-Jun-21,68.1,21.7,34.7,55.5,100.0,0.3,7.7
Nizamabad,Nizamabad_South,15-Jun-21,5.1,22.2,33.0,76.9,100.0,0.0,8.0
Nizamabad,Nizamabad_South,16-Jun-21,13.6,23.1,34.8,55.0,100.0,0.9,6.2
Nizamabad,Nizamabad_South,17-Jun-21,12.6,22.9,33.8,49.1,100.0,0.0,5.0
Nizamabad,Nizamabad_South,18-Jun-21,6.5,23.9,31.0,89.7,100.0,0.0,9.1
Nizamabad,Nizamabad_South,19-Jun-21,0.0,24.2,33.8,52.8,100.0,1.3,6.9
Nizamabad,Nizamabad_South,20-Jun-21,0.0,24.1,34.4,45.6,89.4,0.4,7.7
Nizamabad,Nizamabad_South,21-Jun-21,0.0,24.3,35.1,39.0,78.9,0.0,4.8
Nizamabad,Nizamabad_South,22-Jun-21,0.0,26.0,36.0,34.3,74.8,0.0,7.2
Nizamabad,Nizamabad_South,23-Jun-21,0.0,26.8,35.7,38.1,71.1,0.0,9.0
Nizamabad,Nizamabad_South,24-Jun-21,6.4,22.2,32.5,49.5,100.0,0.0,7.3
Nizamabad,Nizamabad_South,25-Jun-21,1.4,23.1,32.4,74.8,100.0,0.0,8.2
Nizamabad,Nizamabad_South,26-Jun-21,2.1,24.1,32.8,59.3,100.0,0.1,7.2
Nizamabad,Nizamabad_South,27-Jun-21,5.9,23.2,34.3,53.9,100.0,0.0,8.5
Nizamabad,Nizamabad_South,28-Jun-21,7.9,22.6,32.6,87.1,100.0,0.0,5.3
Nizamabad,Nizamabad_South,29-Jun-21,0.0,25.1,32.6,77.0,100.0,0.0,3.7
Nizamabad,Nizamabad_South,30-Jun-21,0.0,26.2,35.3,54.4,93.7,0.0,4.3
Nizamabad,Ranjal,01-Jun-21,0.0,26.0,40.1,30.1,75.8,0.0,13.3
Nizamabad,Ranjal,02-Jun-21,23.3,22.5,38.7,32.8,99.0,0.0,10.2
Nizamabad,Ranjal,03-Jun-21,0.0,25.2,34.6,54.1,96.2,0.0,6.3
Nizamabad,Ranjal,04-Jun-21,0.0,26.7,35.3,45.4,82.0,0.0,5.6
Nizamabad,Ranjal,05-Jun-21,5.6,22.8,32.5,56.3,98.4,0.0,12.7
Nizamabad,Ranjal,06-Jun-21,5.0,23.1,35.1,45.9,100.0,0.0,6.4
Nizamabad,Ranjal,07-Jun-21,1.5,25.3,36.4,45.8,90.6,0.0,12.3
Nizamabad,Ranjal,08-Jun-21,0.0,24.8,36.1,48.7,92.1,0.0,14.3
Nizamabad,Ranjal,09-Jun-21,30.0,23.6,36.9,44.0,100.0,0.0,7.6
Nizamabad,Ranjal,10-Jun-21,6.0,24.1,35.1,48.4,99.3,0.0,6.2
Nizamabad,Ranjal,11-Jun-21,0.0,23.4,32.5,59.8,97.0,0.0,18.9
Nizamabad,Ranjal,12-Jun-21,0.0,23.8,30.1,67.5,91.4,0.0,8.3
Nizamabad,Ranjal,13-Jun-21,20.2,22.5,30.9,80.2,97.9,0.0,11.0
Nizamabad,Ranjal,14-Jun-21,56.4,21.7,34.0,56.6,90.6,0.0,7.2
Nizamabad,Ranjal,15-Jun-21,32.0,22.5,33.7,63.2,100.0,0.0,11.0
Nizamabad,Ranjal,16-Jun-21,13.6,23.8,33.6,55.3,96.5,0.0,17.1
Nizamabad,Ranjal,17-Jun-21,32.7,23.5,34.3,52.0,100.0,0.0,10.3
Nizamabad,Ranjal,18-Jun-21,6.3,24.2,30.9,70.8,100.0,0.0,6.1
Nizamabad,Ranjal,19-Jun-21,0.0,24.1,34.1,54.8,90.3,0.0,10.8
Nizamabad,Ranjal,20-Jun-21,0.0,23.8,33.2,52.9,90.3,0.0,9.3
Nizamabad,Ranjal,21-Jun-21,0.0,23.0,35.3,43.7,90.3,0.0,7.4
Nizamabad,Ranjal,22-Jun-21,0.0,25.7,34.7,47.9,79.0,0.0,7.1
Nizamabad,Ranjal,23-Jun-21,0.0,26.7,34.7,46.8,76.1,0.0,9.2
Nizamabad,Ranjal,24-Jun-21,0.0,23.0,32.8,55.3,97.0,0.0,5.3
Nizamabad,Ranjal,25-Jun-21,6.0,23.2,32.5,54.3,97.0,0.0,8.0
Nizamabad,Ranjal,26-Jun-21,14.0,24.1,33.0,57.1,97.0,0.0,8.5
Nizamabad,Ranjal,27-Jun-21,33.1,23.1,33.2,62.6,100.0,0.0,11.4
Nizamabad,Ranjal,28-Jun-21,55.3,22.2,33.2,66.4,100.0,0.0,14.5
Nizamabad,Ranjal,29-Jun-21,0.0,24.7,32.5,62.2,92.6,0.0,3.9
Nizamabad,Ranjal,30-Jun-21,0.0,26.6,35.7,55.3,100.0,0.0,2.7
Nizamabad,Rudrur,01-Jun-21,0.0,26.1,38.9,30.9,71.2,0.0,15.3
Nizamabad,Rudrur,02-Jun-21,4.3,23.1,37.4,35.4,74.8,0.0,16.9
Nizamabad,Rudrur,03-Jun-21,0.0,25.9,34.7,42.7,74.5,0.0,15.5
Nizamabad,Rudrur,04-Jun-21,0.0,27.1,33.9,38.6,73.1,0.0,9.8
Nizamabad,Rudrur,05-Jun-21,20.8,22.6,32.9,50.8,74.4,0.0,16.3
Nizamabad,Rudrur,06-Jun-21,1.3,23.6,32.5,49.6,74.5,0.0,9.7
Nizamabad,Rudrur,07-Jun-21,1.3,25.5,34.3,45.3,74.3,0.0,14.2
Nizamabad,Rudrur,08-Jun-21,0.0,26.6,33.3,49.3,74.0,0.0,17.0
Nizamabad,Rudrur,09-Jun-21,33.3,24.1,35.6,37.9,94.5,0.0,14.4
Nizamabad,Rudrur,10-Jun-21,1.3,24.0,32.7,51.5,73.6,0.0,12.4
Nizamabad,Rudrur,11-Jun-21,48.0,23.8,32.9,53.8,80.9,0.0,14.5
Nizamabad,Rudrur,12-Jun-21,0.0,23.4,29.0,65.8,74.9,0.0,16.2
Nizamabad,Rudrur,13-Jun-21,9.8,23.3,31.1,60.0,74.7,0.0,15.2
Nizamabad,Rudrur,14-Jun-21,42.5,22.3,32.4,59.8,90.7,0.0,16.7
Nizamabad,Rudrur,15-Jun-21,7.0,23.4,32.4,63.6,91.7,4.0,15.6
Nizamabad,Rudrur,16-Jun-21,28.0,24.5,32.6,60.3,74.8,0.0,15.3
Nizamabad,Rudrur,17-Jun-21,15.5,24.7,32.9,59.4,74.6,0.0,16.6
Nizamabad,Rudrur,18-Jun-21,2.5,24.7,30.6,58.5,74.4,0.0,14.7
Nizamabad,Rudrur,19-Jun-21,3.5,24.8,32.6,54.5,74.8,4.2,19.8
Nizamabad,Rudrur,20-Jun-21,3.0,24.4,32.7,51.7,74.8,0.3,18.3
Nizamabad,Rudrur,21-Jun-21,0.0,24.2,33.1,44.4,74.3,0.0,18.5
Nizamabad,Rudrur,22-Jun-21,0.0,25.5,33.3,45.8,74.8,0.0,14.3
Nizamabad,Rudrur,23-Jun-21,0.0,26.8,34.7,42.3,71.3,0.0,14.4
Nizamabad,Rudrur,24-Jun-21,11.0,22.8,31.8,54.4,89.7,0.0,15.4
Nizamabad,Rudrur,25-Jun-21,0.0,24.3,30.6,60.7,74.4,0.0,16.7
Nizamabad,Rudrur,26-Jun-21,1.3,25.1,31.3,56.7,74.2,0.0,17.4
Nizamabad,Rudrur,27-Jun-21,19.8,23.8,32.7,58.2,91.3,0.0,19.1
Nizamabad,Rudrur,28-Jun-21,16.5,23.0,30.9,58.8,91.0,0.0,15.0
Nizamabad,Rudrur,29-Jun-21,0.0,25.4,32.8,59.9,92.1,0.0,8.1
Nizamabad,Rudrur,30-Jun-21,0.0,27.0,34.0,54.2,74.3,0.0,11.6
Nizamabad,Sirkonda,01-Jun-21,0.0,25.5,38.6,31.9,75.2,0.0,12.5
Nizamabad,Sirkonda,02-Jun-21,7.7,23.7,38.0,32.5,91.3,0.0,12.7
Nizamabad,Sirkonda,03-Jun-21,0.0,23.4,35.9,39.5,84.8,0.0,13.1
Nizamabad,Sirkonda,04-Jun-21,0.0,24.8,32.8,51.5,89.6,0.0,9.6
Nizamabad,Sirkonda,05-Jun-21,2.4,23.4,33.2,45.7,98.1,0.0,18.8
Nizamabad,Sirkonda,06-Jun-21,0.0,24.8,34.6,45.8,86.6,0.0,11.3
Nizamabad,Sirkonda,07-Jun-21,0.0,25.1,36.1,37.2,78.4,0.0,15.5
Nizamabad,Sirkonda,08-Jun-21,0.1,25.7,35.5,38.0,83.4,0.0,15.3
Nizamabad,Sirkonda,09-Jun-21,4.1,24.0,37.2,38.7,94.9,0.0,18.1
Nizamabad,Sirkonda,10-Jun-21,0.0,24.3,33.2,49.6,88.9,0.0,16.3
Nizamabad,Sirkonda,11-Jun-21,14.2,23.1,33.8,52.2,96.8,0.0,21.7
Nizamabad,Sirkonda,12-Jun-21,8.9,22.8,29.8,63.6,95.5,0.2,21.3
Nizamabad,Sirkonda,13-Jun-21,0.0,23.7,30.1,65.4,87.0,0.0,21.4
Nizamabad,Sirkonda,14-Jun-21,83.8,21.5,33.5,44.7,99.1,0.0,27.6
Nizamabad,Sirkonda,15-Jun-21,3.8,22.7,32.3,63.2,99.1,0.7,17.0
Nizamabad,Sirkonda,16-Jun-21,9.2,23.8,34.7,58.1,88.6,0.2,23.1
Nizamabad,Sirkonda,17-Jun-21,0.8,24.1,33.1,42.9,87.5,0.0,19.3
Nizamabad,Sirkonda,18-Jun-21,4.0,23.5,29.6,68.1,93.1,0.0,15.6
Nizamabad,Sirkonda,19-Jun-21,3.0,24.6,32.9,43.7,83.9,1.4,18.5
Nizamabad,Sirkonda,20-Jun-21,12.8,23.2,32.1,46.0,90.6,0.0,16.6
Nizamabad,Sirkonda,21-Jun-21,0.0,24.5,33.0,54.6,77.6,0.0,20.1
Nizamabad,Sirkonda,22-Jun-21,0.0,25.6,35.8,40.6,77.2,0.0,16.9
Nizamabad,Sirkonda,23-Jun-21,0.0,25.1,34.5,46.8,84.4,0.0,15.2
Nizamabad,Sirkonda,24-Jun-21,11.6,22.0,31.6,60.4,96.3,0.0,15.6
Nizamabad,Sirkonda,25-Jun-21,3.8,22.3,30.8,63.1,95.9,0.0,20.5
Nizamabad,Sirkonda,26-Jun-21,0.3,23.9,31.6,60.9,91.3,0.0,23.6
Nizamabad,Sirkonda,27-Jun-21,12.2,22.8,34.7,55.3,97.7,0.0,16.1
Nizamabad,Sirkonda,28-Jun-21,31.5,22.7,32.8,66.0,94.9,0.0,15.2
Nizamabad,Sirkonda,29-Jun-21,0.0,24.1,33.5,60.0,96.8,0.0,6.4
Nizamabad,Sirkonda,30-Jun-21,0.0,26.2,34.9,58.1,94.4,0.0,5.7
Nizamabad,Vailpur,01-Jun-21,0.0,26.4,39.6,33.3,77.0,0.0,3.7
Nizamabad,Vailpur,02-Jun-21,0.4,24.7,37.0,42.5,88.8,0.0,3.2
Nizamabad,Vailpur,03-Jun-21,0.0,26.0,33.9,49.5,85.7,0.0,2.2
Nizamabad,Vailpur,04-Jun-21,0.0,27.5,32.8,50.2,79.3,0.0,1.4
Nizamabad,Vailpur,05-Jun-21,10.3,22.4,32.9,64.7,97.8,0.0,2.6
Nizamabad,Vailpur,06-Jun-21,0.0,24.3,33.3,49.8,95.7,0.0,2.3
Nizamabad,Vailpur,07-Jun-21,0.0,26.3,35.8,43.2,86.9,0.0,2.1
Nizamabad,Vailpur,08-Jun-21,0.0,26.7,35.7,50.5,82.9,0.0,4.1
Nizamabad,Vailpur,09-Jun-21,25.6,24.6,36.2,44.2,98.1,0.0,2.7
Nizamabad,Vailpur,10-Jun-21,0.3,25.1,32.5,61.0,92.1,0.2,1.9
Nizamabad,Vailpur,11-Jun-21,61.2,22.5,32.6,64.3,99.7,0.3,2.6
Nizamabad,Vailpur,12-Jun-21,0.5,24.5,28.8,74.4,91.1,0.2,4.4
Nizamabad,Vailpur,13-Jun-21,0.0,24.5,30.1,74.8,89.3,0.0,2.3
Nizamabad,Vailpur,14-Jun-21,87.4,22.4,33.4,61.8,100.0,0.0,4.6
Nizamabad,Vailpur,15-Jun-21,30.8,22.0,31.7,76.4,100.0,0.1,2.5
Nizamabad,Vailpur,16-Jun-21,0.5,24.8,32.2,67.4,90.7,0.0,2.9
Nizamabad,Vailpur,17-Jun-21,0.3,24.6,32.8,64.0,94.8,0.2,2.8
Nizamabad,Vailpur,18-Jun-21,8.2,24.0,30.3,76.6,98.4,0.0,2.3
Nizamabad,Vailpur,19-Jun-21,0.0,24.9,32.8,60.7,86.2,1.0,2.4
Nizamabad,Vailpur,20-Jun-21,0.4,24.5,32.3,61.8,89.5,0.1,2.0
Nizamabad,Vailpur,21-Jun-21,0.0,23.9,33.2,53.0,87.7,0.0,2.6
Nizamabad,Vailpur,22-Jun-21,0.0,26.7,32.9,52.9,81.3,0.0,2.3
Nizamabad,Vailpur,23-Jun-21,0.0,26.4,33.0,53.6,86.0,0.0,1.9
Nizamabad,Vailpur,24-Jun-21,7.1,23.2,30.9,65.8,96.9,0.0,1.9
Nizamabad,Vailpur,25-Jun-21,7.5,24.4,31.7,69.4,92.1,0.0,1.6
Nizamabad,Vailpur,26-Jun-21,0.0,25.6,31.7,66.0,86.4,0.3,2.3
Nizamabad,Vailpur,27-Jun-21,6.4,24.2,33.0,60.6,98.1,0.0,3.0
Nizamabad,Vailpur,28-Jun-21,46.1,23.5,32.2,73.8,99.8,0.0,1.8
Nizamabad,Vailpur,29-Jun-21,0.0,25.6,31.7,71.5,97.1,0.0,0.9
Nizamabad,Vailpur,30-Jun-21,0.0,27.0,33.3,62.1,90.7,0.0,1.0
Nizamabad,Varni,01-Jun-21,0.0,26.3,36.5,39.6,76.6,0.1,1.5
Nizamabad,Varni,02-Jun-21,7.8,22.8,36.0,43.2,95.1,0.0,2.4
Nizamabad,Varni,03-Jun-21,0.0,24.1,34.2,51.0,86.8,0.0,1.4
Nizamabad,Varni,04-Jun-21,0.0,25.0,31.3,58.7,89.0,0.0,1.8
Nizamabad,Varni,05-Jun-21,25.0,22.9,32.9,54.8,95.5,0.0,1.9
Nizamabad,Varni,06-Jun-21,3.8,22.8,32.9,48.4,90.3,0.1,2.2
Nizamabad,Varni,07-Jun-21,0.9,24.9,32.5,50.7,95.0,0.3,1.8
Nizamabad,Varni,08-Jun-21,0.0,26.1,34.6,55.0,87.3,0.0,2.0
Nizamabad,Varni,09-Jun-21,36.6,23.9,37.0,44.1,94.5,0.0,5.5
Nizamabad,Varni,10-Jun-21,0.0,24.6,33.5,56.7,94.3,0.1,1.5
Nizamabad,Varni,11-Jun-21,65.4,22.9,33.4,58.4,95.8,0.3,2.2
Nizamabad,Varni,12-Jun-21,0.0,23.0,29.5,72.0,90.1,0.2,2.1
Nizamabad,Varni,13-Jun-21,2.7,23.3,32.2,68.5,92.1,0.2,2.3
Nizamabad,Varni,14-Jun-21,26.2,21.8,32.7,65.4,95.3,0.3,3.5
Nizamabad,Varni,15-Jun-21,6.4,23.3,32.7,67.5,95.5,0.2,2.4
Nizamabad,Varni,16-Jun-21,59.6,23.3,34.3,61.8,93.9,0.0,2.3
Nizamabad,Varni,17-Jun-21,23.6,23.9,33.2,61.0,93.1,0.3,2.6
Nizamabad,Varni,18-Jun-21,2.8,24.2,31.9,69.0,92.3,0.0,1.1
Nizamabad,Varni,19-Jun-21,0.0,24.4,32.5,59.8,86.0,0.1,2.4
Nizamabad,Varni,20-Jun-21,8.6,23.4,33.3,54.3,89.5,0.2,2.6
Nizamabad,Varni,21-Jun-21,0.0,23.5,33.8,51.9,82.7,0.0,1.8
Nizamabad,Varni,22-Jun-21,1.1,24.9,35.5,51.0,81.6,0.0,1.3
Nizamabad,Varni,23-Jun-21,0.0,26.5,35.0,48.2,76.2,0.0,2.0
Nizamabad,Varni,24-Jun-21,31.3,21.8,31.5,61.6,94.5,0.0,2.2
Nizamabad,Varni,25-Jun-21,0.4,24.0,32.0,70.3,94.3,0.0,1.5
Nizamabad,Varni,26-Jun-21,0.9,24.6,32.6,63.6,89.1,0.3,1.5
Nizamabad,Varni,27-Jun-21,21.3,24.0,32.7,66.6,94.5,0.0,1.7
Nizamabad,Varni,28-Jun-21,8.5,22.8,32.8,75.2,94.9,0.0,2.2
Nizamabad,Varni,29-Jun-21,0.0,25.0,33.9,67.6,92.8,0.0,0.6
Nizamabad,Varni,30-Jun-21,0.0,26.0,35.4,57.0,88.9,0.0,1.6
Nizamabad,Yeda_Palle,01-Jun-21,0.0,25.7,40.4,27.0,80.1,0.0,9.5
Nizamabad,Yeda_Palle,02-Jun-21,48.8,22.1,39.5,31.2,100.0,0.0,11.1
Nizamabad,Yeda_Palle,03-Jun-21,0.0,25.0,35.8,47.9,100.0,0.0,4.9
Nizamabad,Yeda_Palle,04-Jun-21,0.0,26.8,34.6,41.5,87.3,0.0,4.2
Nizamabad,Yeda_Palle,05-Jun-21,6.3,22.5,32.8,58.7,100.0,0.0,14.2
Nizamabad,Yeda_Palle,06-Jun-21,7.5,23.2,34.2,49.0,100.0,0.0,5.3
Nizamabad,Yeda_Palle,07-Jun-21,0.0,24.9,35.8,45.0,100.0,0.0,10.9
Nizamabad,Yeda_Palle,08-Jun-21,0.0,25.1,34.4,52.5,95.8,0.0,10.9
Nizamabad,Yeda_Palle,09-Jun-21,58.8,23.7,37.3,40.1,100.0,0.0,6.8
Nizamabad,Yeda_Palle,10-Jun-21,2.8,23.9,34.0,53.0,100.0,0.0,9.1
Nizamabad,Yeda_Palle,11-Jun-21,3.7,22.8,32.9,58.7,100.0,0.0,9.9
Nizamabad,Yeda_Palle,12-Jun-21,0.0,23.4,30.1,71.2,90.5,0.0,8.6
Nizamabad,Yeda_Palle,13-Jun-21,20.4,22.3,31.6,66.3,100.0,0.0,5.8
Nizamabad,Yeda_Palle,14-Jun-21,57.6,21.5,33.4,59.0,100.0,0.0,8.5
Nizamabad,Yeda_Palle,15-Jun-21,30.7,22.0,32.9,64.4,100.0,0.0,8.8
Nizamabad,Yeda_Palle,16-Jun-21,7.6,23.5,33.2,58.9,100.0,0.0,12.8
Nizamabad,Yeda_Palle,17-Jun-21,24.6,23.0,34.5,54.5,100.0,0.0,7.5
Nizamabad,Yeda_Palle,18-Jun-21,6.9,23.7,30.5,73.2,99.7,0.0,6.3
Nizamabad,Yeda_Palle,19-Jun-21,0.4,24.0,33.7,52.5,100.0,0.1,9.2
Nizamabad,Yeda_Palle,20-Jun-21,0.0,24.0,33.6,54.1,100.0,0.0,8.9
Nizamabad,Yeda_Palle,21-Jun-21,0.0,23.8,34.7,47.3,94.7,0.0,7.7
Nizamabad,Yeda_Palle,22-Jun-21,0.0,25.3,35.8,49.6,87.3,0.0,6.9
Nizamabad,Yeda_Palle,23-Jun-21,0.0,26.3,34.9,50.4,84.4,0.0,10.5
Nizamabad,Yeda_Palle,24-Jun-21,1.1,22.5,32.3,61.2,100.0,0.0,7.3
Nizamabad,Yeda_Palle,25-Jun-21,2.0,22.9,32.1,61.2,100.0,0.0,6.2
Nizamabad,Yeda_Palle,26-Jun-21,3.5,23.2,32.6,63.2,100.0,0.0,10.2
Nizamabad,Yeda_Palle,27-Jun-21,32.7,22.9,34.9,60.7,100.0,0.0,9.0
Nizamabad,Yeda_Palle,28-Jun-21,17.6,22.3,32.4,69.7,100.0,0.0,13.6
Nizamabad,Yeda_Palle,29-Jun-21,0.0,24.0,34.1,60.2,100.0,0.0,3.5
Nizamabad,Yeda_Palle,30-Jun-21,0.0,26.2,35.2,55.5,100.0,0.0,4.0
Nizamabad,Yergatla,01-Jun-21,0.0,25.8,39.0,25.3,74.6,0.0,6.6
Nizamabad,Yergatla,02-Jun-21,9.3,24.2,38.1,29.8,100.0,0.3,6.5
Nizamabad,Yergatla,03-Jun-21,0.0,25.8,34.7,39.4,82.5,0.0,6.3
Nizamabad,Yergatla,04-Jun-21,0.0,26.4,33.0,43.1,79.0,0.0,3.9
Nizamabad,Yergatla,05-Jun-21,4.0,23.3,32.1,54.6,99.1,0.0,1.3
Nizamabad,Yergatla,06-Jun-21,0.8,24.3,34.0,40.8,98.4,0.0,8.8
Nizamabad,Yergatla,07-Jun-21,0.0,26.1,36.3,35.4,79.4,0.0,8.0
Nizamabad,Yergatla,08-Jun-21,0.0,26.4,35.5,40.6,78.5,0.1,6.9
Nizamabad,Yergatla,09-Jun-21,3.8,24.7,36.1,35.4,100.0,0.0,5.8
Nizamabad,Yergatla,10-Jun-21,4.0,24.4,32.7,50.4,100.0,0.0,9.0
Nizamabad,Yergatla,11-Jun-21,0.0,24.5,32.1,67.1,95.3,0.0,13.2
Nizamabad,Yergatla,12-Jun-21,0.0,24.1,29.7,68.0,85.3,0.0,13.6
Nizamabad,Yergatla,13-Jun-21,0.0,24.2,30.7,68.0,87.7,0.1,4.4
Nizamabad,Yergatla,14-Jun-21,81.8,22.1,33.9,54.0,100.0,0.0,9.6
Nizamabad,Yergatla,15-Jun-21,15.8,21.9,32.3,85.2,100.0,0.0,13.6
Nizamabad,Yergatla,16-Jun-21,0.0,24.4,32.8,71.3,99.9,0.0,10.1
Nizamabad,Yergatla,17-Jun-21,2.5,23.8,32.6,62.6,100.0,0.0,9.7
Nizamabad,Yergatla,18-Jun-21,0.0,24.7,30.2,87.8,100.0,0.0,11.0
Nizamabad,Yergatla,19-Jun-21,0.0,25.1,32.6,52.6,90.8,0.0,14.5
Nizamabad,Yergatla,20-Jun-21,0.0,24.9,32.7,49.3,80.2,0.4,3.6
Nizamabad,Yergatla,21-Jun-21,0.0,24.6,33.9,40.6,76.9,0.0,4.6
Nizamabad,Yergatla,22-Jun-21,0.0,26.6,34.2,39.4,74.8,0.0,6.6
Nizamabad,Yergatla,23-Jun-21,0.0,25.0,34.3,39.4,99.0,0.0,6.4
Nizamabad,Yergatla,24-Jun-21,5.2,23.3,31.4,64.0,96.2,0.0,4.6
Nizamabad,Yergatla,25-Jun-21,0.0,24.7,31.0,65.5,93.8,0.0,10.7
Nizamabad,Yergatla,26-Jun-21,0.0,25.4,31.9,62.1,80.4,0.0,15.0
Nizamabad,Yergatla,27-Jun-21,48.5,23.5,33.1,54.1,100.0,0.0,6.9
Nizamabad,Yergatla,28-Jun-21,41.0,23.4,32.0,85.7,100.0,0.0,8.6
Nizamabad,Yergatla,29-Jun-21,0.0,25.6,32.3,82.7,100.0,0.0,3.4
Nizamabad,Yergatla,30-Jun-21,0.0,26.1,33.5,54.0,100.0,0.0,10.4
Peddapalli,Antargoan,01-Jun-21,0.0,27.7,41.0,35.5,86.2,0.0,8.3
Peddapalli,Antargoan,02-Jun-21,0.0,26.8,39.1,42.2,84.5,0.0,14.9
Peddapalli,Antargoan,03-Jun-21,0.0,28.0,34.7,51.2,80.2,0.0,8.1
Peddapalli,Antargoan,04-Jun-21,0.0,25.3,31.5,72.7,97.2,0.0,12.0
Peddapalli,Antargoan,05-Jun-21,0.0,25.6,36.7,47.9,96.1,0.0,13.3
Peddapalli,Antargoan,06-Jun-21,0.0,27.4,35.5,54.9,84.4,0.0,8.6
Peddapalli,Antargoan,07-Jun-21,0.0,27.6,37.2,46.7,83.2,0.0,8.8
Peddapalli,Antargoan,08-Jun-21,0.0,26.2,39.0,43.9,90.8,0.0,14.3
Peddapalli,Antargoan,09-Jun-21,20.0,25.1,37.4,51.1,99.2,0.0,11.8
